start_date;end_date;status;discipline_code;event_name;phase;gender;venue;event_code;url;schedule_code
28.07.2024 19:00;28.07.2024 22:00;FINISHED;TEN;Men's Singles;Men's Singles First Round;M;Roland-Garros Stadium;287;/en/paris-2024/results/tennis/men-s-singles/r64-000900--;717
28.07.2024 19:30;28.07.2024 20:10;FINISHED;BDM;Women's Singles;Women's Singles Group Play Stage - Grp L;W;La Chapelle Arena;70;/en/paris-2024/results/badminton/women-s-singles/gpl-000100--;718
28.07.2024 19:30;28.07.2024 20:10;FINISHED;BDM;Mixed Doubles;Mixed Doubles Group Play Stage - Grp B;X;La Chapelle Arena;73;/en/paris-2024/results/badminton/mixed-doubles/gpb-000200--;719
28.07.2024 19:30;28.07.2024 20:10;FINISHED;BDM;Men's Singles;Men's Singles Group Play Stage - Grp E;M;La Chapelle Arena;69;/en/paris-2024/results/badminton/men-s-singles/gpe-000100--;720
28.07.2024 19:30;28.07.2024 20:00;FINISHED;FEN;Women's Foil Individual;Women's Foil Individual Semifinals;W;Grand Palais;148;/en/paris-2024/results/fencing/women-s-foil-individual/sfnl000200--;721
28.07.2024 19:30;28.07.2024 19:46;FINISHED;RU7;Women;Women's Pool B;W;Stade de France;203;/en/paris-2024/results/rugby-sevens/women/gpb-000400--;722
28.07.2024 19:30;28.07.2024 20:55;FINISHED;WPO;Men;Men's Preliminary Round - Group B;M;Aquatics Centre;299;/en/paris-2024/results/water-polo/men/gpb-000300--;723
28.07.2024 19:36;28.07.2024 20:06;FINISHED;SRF;Women;Women's Round 2;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/rep---------;724
28.07.2024 19:45;28.07.2024 21:15;FINISHED;HOC;Men;Men's Pool A;M;Yves-du-Manoir Stadium;165;/en/paris-2024/results/hockey/men/gpa-000500--;725
28.07.2024 20:00;28.07.2024 20:50;FINISHED;VBV;Men;Men's Preliminary - Pool E - Matches;M;Eiffel Tower Stadium;78;/en/paris-2024/results/beach-volleyball/men/gpe-000200--;726
28.07.2024 20:00;28.07.2024 20:11;FINISHED;BOX;Men's 71kg;Men's 71kg - Prelims - Round of 32;M;North Paris Arena;83;/en/paris-2024/results/boxing/men-s-71kg/r32-001500--;727
28.07.2024 20:00;28.07.2024 20:25;FINISHED;FEN;Men's Épée Individual;Men's Épée Individual Semifinals;M;Grand Palais;150;/en/paris-2024/results/fencing/men-s-epee-individual/sfnl000100--;728
28.07.2024 20:00;28.07.2024 20:16;FINISHED;RU7;Women;Women's Pool C;W;Stade de France;203;/en/paris-2024/results/rugby-sevens/women/gpc-000300--;729
28.07.2024 20:00;28.07.2024 21:00;FINISHED;TTE;Men's Singles;Men's Singles Round of 64;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/r64-001700--;730
28.07.2024 20:00;28.07.2024 21:00;FINISHED;TTE;Women's Singles;Women's Singles Round of 64;W;South Paris Arena 4;275;/en/paris-2024/results/table-tennis/women-s-singles/r64-001400--;731
28.07.2024 20:00;28.07.2024 21:00;FINISHED;TTE;Men's Singles;Men's Singles Round of 64;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/r64-002400--;732
28.07.2024 20:00;28.07.2024 21:00;FINISHED;TTE;Women's Singles;Women's Singles Round of 64;W;South Paris Arena 4;275;/en/paris-2024/results/table-tennis/women-s-singles/r64-001900--;733
28.07.2024 20:12;28.07.2024 20:42;FINISHED;SRF;Women;Women's Round 2;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/rep---------;734
28.07.2024 20:15;28.07.2024 21:45;FINISHED;HOC;Men;Men's Pool A;M;Yves-du-Manoir Stadium;165;/en/paris-2024/results/hockey/men/gpa-000600--;735
28.07.2024 20:16;28.07.2024 20:27;FINISHED;BOX;Men's 92kg;Men's 92kg - Prelims - Round of 16;M;North Paris Arena;85;/en/paris-2024/results/boxing/men-s-92kg/8fnl000600--;736
28.07.2024 20:20;28.07.2024 21:00;FINISHED;BDM;Men's Singles;Men's Singles Group Play Stage - Grp M;M;La Chapelle Arena;69;/en/paris-2024/results/badminton/men-s-singles/gpm-000100--;737
28.07.2024 20:20;28.07.2024 21:00;FINISHED;BDM;Women's Doubles;Women's Doubles Group Play Stage - Grp B;W;La Chapelle Arena;72;/en/paris-2024/results/badminton/women-s-doubles/gpb-000400--;738
28.07.2024 20:20;28.07.2024 21:00;FINISHED;BDM;Men's Doubles;Men's Doubles Group Play Stage - Grp D;M;La Chapelle Arena;71;/en/paris-2024/results/badminton/men-s-doubles/gpd-000400--;739
28.07.2024 20:25;28.07.2024 20:50;FINISHED;FEN;Men's Épée Individual;Men's Épée Individual Semifinals;M;Grand Palais;150;/en/paris-2024/results/fencing/men-s-epee-individual/sfnl000200--;740
28.07.2024 20:30;28.07.2024 20:46;FINISHED;RU7;Women;Women's Pool C;W;Stade de France;203;/en/paris-2024/results/rugby-sevens/women/gpc-000400--;741
28.07.2024 20:30;28.07.2024 20:40;FINISHED;SWM;Men's 400m Individual Medley;Men's 400m Individual Medley Final;M;Paris La Defense Arena;269;/en/paris-2024/results/swimming/men-s-400m-individual-medley/fnl-000100--;742
28.07.2024 20:32;28.07.2024 20:43;FINISHED;BOX;Men's 92kg;Men's 92kg - Prelims - Round of 16;M;North Paris Arena;85;/en/paris-2024/results/boxing/men-s-92kg/8fnl000700--;743
28.07.2024 20:40;28.07.2024 20:46;FINISHED;SWM;Women's 100m Butterfly;Women's 100m Butterfly Final;W;Paris La Defense Arena;249;/en/paris-2024/results/swimming/women-s-100m-butterfly/fnl-000100--;744
28.07.2024 20:46;28.07.2024 21:00;FINISHED;SWM;Men's 200m Freestyle;Men's 200m Freestyle Semifinals;M;Paris La Defense Arena;258;/en/paris-2024/results/swimming/men-s-200m-freestyle/sfnl--------;745
28.07.2024 20:48;28.07.2024 20:59;FINISHED;BOX;Men's 92kg;Men's 92kg - Prelims - Round of 16;M;North Paris Arena;85;/en/paris-2024/results/boxing/men-s-92kg/8fnl000800--;746
28.07.2024 20:48;28.07.2024 21:18;FINISHED;SRF;Women;Women's Round 2;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/rep---------;747
28.07.2024 20:50;28.07.2024 21:20;FINISHED;FEN;Women's Foil Individual;Women's Foil Individual Finals;W;Grand Palais;148;/en/paris-2024/results/fencing/women-s-foil-individual/fnl-000200--;748
28.07.2024 21:00;28.07.2024 22:45;FINISHED;BKB;Women;Women's Group Phase - Group A;W;Pierre Mauroy Stadium;75;/en/paris-2024/results/basketball/women/gpa-000200--;749
28.07.2024 21:00;28.07.2024 21:50;FINISHED;VBV;Men;Men's Preliminary - Pool B - Matches;M;Eiffel Tower Stadium;78;/en/paris-2024/results/beach-volleyball/men/gpb-000200--;750
28.07.2024 21:00;28.07.2024 22:45;FINISHED;FBL;Women;Women's Group A;W;Geoffroy-Guichard Stadium;160;/en/paris-2024/results/football/women/gpa-000300--;751
28.07.2024 21:00;28.07.2024 22:45;FINISHED;FBL;Women;Women's Group B;W;Marseille Stadium;160;/en/paris-2024/results/football/women/gpb-000300--;752
28.07.2024 21:00;28.07.2024 22:30;FINISHED;HBL;Women;Women's Preliminary Round Group B;W;South Paris Arena 6;164;/en/paris-2024/results/handball/women/gpb-000600--;753
28.07.2024 21:00;28.07.2024 21:16;FINISHED;RU7;Women;Women's Pool A;W;Stade de France;203;/en/paris-2024/results/rugby-sevens/women/gpa-000300--;754
28.07.2024 21:00;28.07.2024 22:00;FINISHED;TTE;Women's Singles;Women's Singles Round of 64;W;South Paris Arena 4;275;/en/paris-2024/results/table-tennis/women-s-singles/r64-002900--;755
28.07.2024 21:00;28.07.2024 22:00;FINISHED;TTE;Men's Singles;Men's Singles Round of 64;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/r64-001600--;756
28.07.2024 21:00;28.07.2024 22:00;FINISHED;TTE;Women's Singles;Women's Singles Round of 64;W;South Paris Arena 4;275;/en/paris-2024/results/table-tennis/women-s-singles/r64-002800--;757
28.07.2024 21:00;28.07.2024 22:00;FINISHED;TTE;Men's Singles;Men's Singles Round of 64;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/r64-003000--;758
28.07.2024 21:00;28.07.2024 23:15;FINISHED;VVO;Men;Men's Preliminary Round - Pool A;M;South Paris Arena 1;297;/en/paris-2024/results/volleyball/men/gpa-000200--;759
28.07.2024 21:04;28.07.2024 21:15;FINISHED;BOX;Women's 50kg;Women's 50kg - Prelims - Round of 32;W;North Paris Arena;87;/en/paris-2024/results/boxing/women-s-50kg/r32-001100--;760
28.07.2024 21:05;28.07.2024 22:30;FINISHED;WPO;Men;Men's Preliminary Round - Group A;M;Aquatics Centre;299;/en/paris-2024/results/water-polo/men/gpa-000300--;761
28.07.2024 21:10;28.07.2024 22:49;FINISHED;GAR;Women;Women's Qualification;W;Bercy Arena;;/en/paris-2024/results/artistic-gymnastics/women/qual000005--;762
28.07.2024 21:10;28.07.2024 23:00;FINISHED;BDM;Mixed Doubles;Mixed Doubles Group Play Stage - Grp B;X;La Chapelle Arena;73;/en/paris-2024/results/badminton/mixed-doubles/gpb-000100--;763
28.07.2024 21:10;28.07.2024 23:00;FINISHED;BDM;Men's Doubles;Men's Doubles Group Play Stage - Grp D;M;La Chapelle Arena;71;/en/paris-2024/results/badminton/men-s-doubles/gpd-000300--;764
28.07.2024 21:10;28.07.2024 23:00;FINISHED;BDM;Mixed Doubles;Mixed Doubles Group Play Stage - Grp C;X;La Chapelle Arena;73;/en/paris-2024/results/badminton/mixed-doubles/gpc-000600--;765
28.07.2024 21:10;28.07.2024 21:22;FINISHED;SWM;Women's 100m Breaststroke;Women's 100m Breaststroke Semifinals;W;Paris La Defense Arena;247;/en/paris-2024/results/swimming/women-s-100m-breaststroke/sfnl--------;766
28.07.2024 21:20;28.07.2024 21:31;FINISHED;BOX;Women's 50kg;Women's 50kg - Prelims - Round of 32;W;North Paris Arena;87;/en/paris-2024/results/boxing/women-s-50kg/r32-001500--;767
28.07.2024 21:20;28.07.2024 21:45;FINISHED;FEN;Men's Épée Individual;Men's Épée Individual Finals;M;Grand Palais;150;/en/paris-2024/results/fencing/men-s-epee-individual/fnl-000200--;768
28.07.2024 21:24;28.07.2024 21:54;FINISHED;SRF;Women;Women's Round 2;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/rep---------;769
28.07.2024 21:30;28.07.2024 21:46;FINISHED;RU7;Women;Women's Pool A;W;Stade de France;203;/en/paris-2024/results/rugby-sevens/women/gpa-000400--;770
28.07.2024 21:32;28.07.2024 21:44;FINISHED;SWM;Men's 100m Backstroke;Men's 100m Backstroke Semifinals;M;Paris La Defense Arena;262;/en/paris-2024/results/swimming/men-s-100m-backstroke/sfnl--------;771
28.07.2024 21:36;28.07.2024 21:47;FINISHED;BOX;Women's 66kg;Women's 66kg - Prelims - Round of 32;W;North Paris Arena;91;/en/paris-2024/results/boxing/women-s-66kg/r32-001000--;772
28.07.2024 21:44;28.07.2024 21:50;FINISHED;SWM;Men's 100m Breaststroke;Men's 100m Breaststroke Final;M;Paris La Defense Arena;264;/en/paris-2024/results/swimming/men-s-100m-breaststroke/fnl-000100--;773
28.07.2024 21:45;28.07.2024 22:15;FINISHED;FEN;Women's Foil Individual;Women's Foil Individual Finals;W;Grand Palais;148;/en/paris-2024/results/fencing/women-s-foil-individual/fnl-000100--;774
28.07.2024 21:50;28.07.2024 22:04;FINISHED;SWM;Women's 200m Freestyle;Women's 200m Freestyle Semifinals;W;Paris La Defense Arena;241;/en/paris-2024/results/swimming/women-s-200m-freestyle/sfnl--------;775
28.07.2024 21:52;28.07.2024 22:03;FINISHED;BOX;Women's 66kg;Women's 66kg - Prelims - Round of 32;W;North Paris Arena;91;/en/paris-2024/results/boxing/women-s-66kg/r32-001500--;776
28.07.2024 22:00;28.07.2024 22:50;FINISHED;VBV;Women;Women's Preliminary - Pool C - Matches;W;Eiffel Tower Stadium;79;/en/paris-2024/results/beach-volleyball/women/gpc-000200--;777
28.07.2024 22:00;28.07.2024 22:30;FINISHED;SRF;Women;Women's Round 2;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/rep---------;778
28.07.2024 22:00;28.07.2024 23:00;FINISHED;TTE;Men's Singles;Men's Singles Round of 64;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/r64-001300--;779
28.07.2024 22:00;28.07.2024 23:00;FINISHED;TTE;Men's Singles;Men's Singles Round of 64;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/r64-000800--;780
28.07.2024 22:00;28.07.2024 23:00;FINISHED;TTE;Women's Singles;Women's Singles Round of 64;W;South Paris Arena 4;275;/en/paris-2024/results/table-tennis/women-s-singles/r64-001500--;781
28.07.2024 22:00;28.07.2024 23:00;FINISHED;TTE;Women's Singles;Women's Singles Round of 64;W;South Paris Arena 4;275;/en/paris-2024/results/table-tennis/women-s-singles/r64-002000--;782
28.07.2024 22:15;28.07.2024 22:40;FINISHED;FEN;Men's Épée Individual;Men's Épée Individual Finals;M;Grand Palais;150;/en/paris-2024/results/fencing/men-s-epee-individual/fnl-000100--;783
28.07.2024 22:36;28.07.2024 23:06;FINISHED;SRF;Women;Women's Round 2;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/rep---------;784
28.07.2024 23:12;28.07.2024 23:42;FINISHED;SRF;Women;Women's Round 2;W;Teahupo'o  Tahiti;238;/en/paris-2024/results/surfing/women/rep---------;785
28.07.2024 23:48;29.07.2024 00:18;FINISHED;SRF;Men;Men's Round 2;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/rep---------;786
29.07.2024 00:24;29.07.2024 01:04;FINISHED;SRF;Men;Men's Round 2;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/rep---------;787
29.07.2024 01:10;29.07.2024 01:40;FINISHED;SRF;Men;Men's Round 2;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/rep---------;788
29.07.2024 01:46;29.07.2024 02:16;FINISHED;SRF;Men;Men's Round 2;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/rep---------;789
29.07.2024 02:22;29.07.2024 02:52;FINISHED;SRF;Men;Men's Round 2;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/rep---------;790
29.07.2024 02:58;29.07.2024 03:28;FINISHED;SRF;Men;Men's Round 2;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/rep---------;791
29.07.2024 03:34;29.07.2024 04:14;FINISHED;SRF;Men;Men's Round 2;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/rep---------;792
29.07.2024 04:20;29.07.2024 04:50;FINISHED;SRF;Men;Men's Round 2;M;Teahupo'o  Tahiti;237;/en/paris-2024/results/surfing/men/rep---------;793
29.07.2024 08:30;29.07.2024 09:10;FINISHED;BDM;Mixed Doubles;Mixed Doubles Group Play Stage - Grp D;X;La Chapelle Arena;73;/en/paris-2024/results/badminton/mixed-doubles/gpd-000300--;794
29.07.2024 08:30;29.07.2024 09:10;FINISHED;BDM;Women's Singles;Women's Singles Group Play Stage - Grp N;W;La Chapelle Arena;70;/en/paris-2024/results/badminton/women-s-singles/gpn-000200--;795
29.07.2024 08:30;29.07.2024 08:30;CANCELLED;BDM;Men's Doubles;Men's Doubles Group Play Stage - Grp C;M;La Chapelle Arena;71;;796
29.07.2024 09:00;29.07.2024 09:50;FINISHED;VBV;Men;Men's Preliminary - Pool A - Matches;M;Eiffel Tower Stadium;78;/en/paris-2024/results/beach-volleyball/men/gpa-000300--;797
29.07.2024 09:00;29.07.2024 09:25;FINISHED;FEN;Women's Sabre Individual;Women's Sabre Individual Table of 64;W;Grand Palais;149;/en/paris-2024/results/fencing/women-s-sabre-individual/r64-000200--;798
29.07.2024 09:00;29.07.2024 09:25;FINISHED;FEN;Women's Sabre Individual;Women's Sabre Individual Table of 64;W;Grand Palais;149;/en/paris-2024/results/fencing/women-s-sabre-individual/r64-001500--;799
29.07.2024 09:00;29.07.2024 09:25;FINISHED;FEN;Women's Sabre Individual;Women's Sabre Individual Table of 64;W;Grand Palais;149;/en/paris-2024/results/fencing/women-s-sabre-individual/r64-001800--;800
29.07.2024 09:00;29.07.2024 09:25;FINISHED;FEN;Women's Sabre Individual;Women's Sabre Individual Table of 64;W;Grand Palais;149;/en/paris-2024/results/fencing/women-s-sabre-individual/r64-003100--;801
29.07.2024 09:00;29.07.2024 10:30;FINISHED;HBL;Men;Men's Preliminary Round Group A;M;South Paris Arena 6;163;/en/paris-2024/results/handball/men/gpa-000400--;802
29.07.2024 09:00;29.07.2024 11:15;FINISHED;VVO;Women;Women's Preliminary Round - Pool C;W;South Paris Arena 1;298;/en/paris-2024/results/volleyball/women/gpc-000200--;803
29.07.2024 09:15;29.07.2024 09:45;FINISHED;SHO;10m Air Pistol Mixed Team;10m Air Pistol Mixed Team Qualification;X;Chateauroux Shooting Ctr;227;/en/paris-2024/results/shooting/10m-air-pistol-mixed-team/qual000100--;804
29.07.2024 09:20;29.07.2024 10:00;FINISHED;BDM;Men's Singles;Men's Singles Group Play Stage - Grp C;M;La Chapelle Arena;69;/en/paris-2024/results/badminton/men-s-singles/gpc-000200--;805
29.07.2024 09:20;29.07.2024 10:00;FINISHED;BDM;Mixed Doubles;Mixed Doubles Group Play Stage - Grp A;X;La Chapelle Arena;73;/en/paris-2024/results/badminton/mixed-doubles/gpa-000600--;806
29.07.2024 09:20;29.07.2024 10:00;FINISHED;BDM;Women's Doubles;Women's Doubles Group Play Stage - Grp C;W;La Chapelle Arena;72;/en/paris-2024/results/badminton/women-s-doubles/gpc-000300--;807
29.07.2024 09:25;29.07.2024 09:55;FINISHED;FEN;Men's Foil Individual;Men's Foil Individual Table of 64;M;Grand Palais;151;/en/paris-2024/results/fencing/men-s-foil-individual/r64-000200--;808
29.07.2024 09:25;29.07.2024 09:55;FINISHED;FEN;Men's Foil Individual;Men's Foil Individual Table of 64;M;Grand Palais;151;/en/paris-2024/results/fencing/men-s-foil-individual/r64-001000--;809
29.07.2024 09:25;29.07.2024 09:55;FINISHED;FEN;Men's Foil Individual;Men's Foil Individual Table of 64;M;Grand Palais;151;/en/paris-2024/results/fencing/men-s-foil-individual/r64-001800--;810
29.07.2024 09:25;29.07.2024 09:55;FINISHED;FEN;Men's Foil Individual;Men's Foil Individual Table of 64;M;Grand Palais;151;/en/paris-2024/results/fencing/men-s-foil-individual/r64-003100--;811
29.07.2024 09:30;29.07.2024 09:53;FINISHED;ARC;Men's Team;Men's Team 1/8 Elimination Round;M;Invalides;2;/en/paris-2024/results/archery/men-s-team/8fnl000200--;812
29.07.2024 09:30;29.07.2024 09:37;FINISHED;ROW;Men's Single Sculls;Men's Single Sculls Semifinals;M;Nautical St - Flat water;195;/en/paris-2024/results/rowing/men-s-single-sculls/sfnl--------;813
29.07.2024 09:30;29.07.2024 14:00;FINISHED;SHO;Trap Men;Trap Men's Qualification;M;Chateauroux Shooting Ctr;218;/en/paris-2024/results/shooting/trap-men/qual--------;814
29.07.2024 09:30;29.07.2024 10:15;FINISHED;SHO;10m Air Rifle Women;10m Air Rifle Women's Final;W;Chateauroux Shooting Ctr;220;/en/paris-2024/results/shooting/10m-air-rifle-women/fnl-000100--;815
29.07.2024 09:42;29.07.2024 09:49;FINISHED;ROW;Men's Single Sculls;Men's Single Sculls Semifinals;M;Nautical St - Flat water;195;/en/paris-2024/results/rowing/men-s-single-sculls/sfnl--------;816
29.07.2024 09:53;29.07.2024 10:16;FINISHED;ARC;Men's Team;Men's Team 1/8 Elimination Round;M;Invalides;2;/en/paris-2024/results/archery/men-s-team/8fnl000300--;817
29.07.2024 09:54;29.07.2024 10:01;FINISHED;ROW;Women's Single Sculls;Women's Single Sculls Semifinals;W;Nautical St - Flat water;194;/en/paris-2024/results/rowing/women-s-single-sculls/sfnl--------;818
29.07.2024 09:55;29.07.2024 10:25;FINISHED;FEN;Men's Foil Individual;Men's Foil Individual Table of 64;M;Grand Palais;151;/en/paris-2024/results/fencing/men-s-foil-individual/r64-001500--;819
29.07.2024 10:00;29.07.2024 10:50;FINISHED;VBV;Men;Men's Preliminary - Pool F - Matches;M;Eiffel Tower Stadium;78;/en/paris-2024/results/beach-volleyball/men/gpf-000100--;820
29.07.2024 10:00;29.07.2024 11:30;FINISHED;HOC;Men;Men's Pool B;M;Yves-du-Manoir Stadium;165;/en/paris-2024/results/hockey/men/gpb-000500--;821
29.07.2024 10:00;29.07.2024 10:06;FINISHED;JUD;Women -57 kg;Women -57 kg Elimination Round of 32;W;Champ-de-Mars Arena;169;/en/paris-2024/results/judo/women--57-kg/r32-000200--;822
29.07.2024 10:00;29.07.2024 10:06;FINISHED;JUD;Men -73 kg;Men -73 kg Elimination Round of 32;M;Champ-de-Mars Arena;176;/en/paris-2024/results/judo/men--73-kg/r32-000200--;823
29.07.2024 10:00;29.07.2024 11:00;FINISHED;TTE;Men's Singles;Men's Singles Round of 64;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/r64-002500--;824
29.07.2024 10:00;29.07.2024 11:00;FINISHED;TTE;Women's Singles;Women's Singles Round of 64;W;South Paris Arena 4;275;/en/paris-2024/results/table-tennis/women-s-singles/r64-001300--;825
29.07.2024 10:00;29.07.2024 11:00;FINISHED;TTE;Men's Singles;Men's Singles Round of 64;M;South Paris Arena 4;274;/en/paris-2024/results/table-tennis/men-s-singles/r64-001500--;826
29.07.2024 10:00;29.07.2024 11:00;FINISHED;TTE;Women's Singles;Women's Singles Round of 64;W;South Paris Arena 4;275;/en/paris-2024/results/table-tennis/women-s-singles/r64-001200--;827
29.07.2024 10:06;29.07.2024 10:12;FINISHED;JUD;Women -57 kg;Women -57 kg Elimination Round of 32;W;Champ-de-Mars Arena;169;/en/paris-2024/results/judo/women--57-kg/r32-000300--;828
29.07.2024 10:06;29.07.2024 10:12;FINISHED;JUD;Men -73 kg;Men -73 kg Elimination Round of 32;M;Champ-de-Mars Arena;176;/en/paris-2024/results/judo/men--73-kg/r32-000300--;829
29.07.2024 10:06;29.07.2024 10:13;FINISHED;ROW;Women's Single Sculls;Women's Single Sculls Semifinals;W;Nautical St - Flat water;194;/en/paris-2024/results/rowing/women-s-single-sculls/sfnl--------;830
29.07.2024 10:10;29.07.2024 10:50;FINISHED;BDM;Men's Singles;Men's Singles Group Play Stage - Grp A;M;La Chapelle Arena;69;/en/paris-2024/results/badminton/men-s-singles/gpa-000200--;831
29.07.2024 10:10;29.07.2024 10:50;FINISHED;BDM;Women's Doubles;Women's Doubles Group Play Stage - Grp C;W;La Chapelle Arena;72;/en/paris-2024/results/badminton/women-s-doubles/gpc-000400--;832
29.07.2024 10:10;29.07.2024 10:50;FINISHED;BDM;Mixed Doubles;Mixed Doubles Group Play Stage - Grp A;X;La Chapelle Arena;73;/en/paris-2024/results/badminton/mixed-doubles/gpa-000500--;833
29.07.2024 10:12;29.07.2024 10:18;FINISHED;JUD;Women -57 kg;Women -57 kg Elimination Round of 32;W;Champ-de-Mars Arena;169;/en/paris-2024/results/judo/women--57-kg/r32-000400--;834
29.07.2024 10:12;29.07.2024 10:18;FINISHED;JUD;Men -73 kg;Men -73 kg Elimination Round of 32;M;Champ-de-Mars Arena;176;/en/paris-2024/results/judo/men--73-kg/r32-000400--;835
29.07.2024 10:16;29.07.2024 10:39;FINISHED;ARC;Men's Team;Men's Team 1/8 Elimination Round;M;Invalides;2;/en/paris-2024/results/archery/men-s-team/8fnl000700--;836
29.07.2024 10:18;29.07.2024 10:24;FINISHED;JUD;Women -57 kg;Women -57 kg Elimination Round of 32;W;Champ-de-Mars Arena;169;/en/paris-2024/results/judo/women--57-kg/r32-000600--;837
29.07.2024 10:18;29.07.2024 10:24;FINISHED;JUD;Men -73 kg;Men -73 kg Elimination Round of 32;M;Champ-de-Mars Arena;176;/en/paris-2024/results/judo/men--73-kg/r32-000500--;838
29.07.2024 10:20;29.07.2024 10:27;FINISHED;ROW;Men's Pair;Men's Pair Repechages;M;Nautical St - Flat water;189;/en/paris-2024/results/rowing/men-s-pair/rep---------;839
29.07.2024 10:24;29.07.2024 10:30;FINISHED;JUD;Women -57 kg;Women -57 kg Elimination Round of 32;W;Champ-de-Mars Arena;169;/en/paris-2024/results/judo/women--57-kg/r32-000700--;840
29.07.2024 10:24;29.07.2024 10:30;FINISHED;JUD;Men -73 kg;Men -73 kg Elimination Round of 32;M;Champ-de-Mars Arena;176;/en/paris-2024/results/judo/men--73-kg/r32-000600--;841
29.07.2024 10:25;29.07.2024 10:50;FINISHED;FEN;Women's Sabre Individual;Women's Sabre Individual Table of 32;W;Grand Palais;149;/en/paris-2024/results/fencing/women-s-sabre-individual/r32-000100--;842
29.07.2024 10:25;29.07.2024 10:50;FINISHED;FEN;Women's Sabre Individual;Women's Sabre Individual Table of 32;W;Grand Palais;149;/en/paris-2024/results/fencing/women-s-sabre-individual/r32-000500--;843
29.07.2024 10:25;29.07.2024 10:50;FINISHED;FEN;Women's Sabre Individual;Women's Sabre Individual Table of 32;W;Grand Palais;149;/en/paris-2024/results/fencing/women-s-sabre-individual/r32-000900--;844
29.07.2024 10:25;29.07.2024 10:50;FINISHED;FEN;Women's Sabre Individual;Women's Sabre Individual Table of 32;W;Grand Palais;149;/en/paris-2024/results/fencing/women-s-sabre-individual/r32-001300--;845
29.07.2024 10:30;29.07.2024 12:00;FINISHED;HOC;Women;Women's Pool A;W;Yves-du-Manoir Stadium;166;/en/paris-2024/results/hockey/women/gpa-000400--;846
29.07.2024 10:30;29.07.2024 10:36;FINISHED;JUD;Women -57 kg;Women -57 kg Elimination Round of 32;W;Champ-de-Mars Arena;169;/en/paris-2024/results/judo/women--57-kg/r32-000800--;847
29.07.2024 10:30;29.07.2024 10:36;FINISHED;JUD;Men -73 kg;Men -73 kg Elimination Round of 32;M;Champ-de-Mars Arena;176;/en/paris-2024/results/judo/men--73-kg/r32-000700--;848
29.07.2024 10:30;29.07.2024 10:37;FINISHED;ROW;Women's Pair;Women's Pair Repechages;W;Nautical St - Flat water;188;/en/paris-2024/results/rowing/women-s-pair/rep---------;849
29.07.2024 10:36;29.07.2024 10:42;FINISHED;JUD;Women -57 kg;Women -57 kg Elimination Round of 32;W;Champ-de-Mars Arena;169;/en/paris-2024/results/judo/women--57-kg/r32-001000--;850
29.07.2024 10:36;29.07.2024 10:42;FINISHED;JUD;Men -73 kg;Men -73 kg Elimination Round of 32;M;Champ-de-Mars Arena;176;/en/paris-2024/results/judo/men--73-kg/r32-000800--;851
29.07.2024 10:39;29.07.2024 11:02;FINISHED;ARC;Men's Team;Men's Team 1/8 Elimination Round;M;Invalides;2;/en/paris-2024/results/archery/men-s-team/8fnl000600--;852
29.07.2024 10:40;29.07.2024 10:57;FINISHED;ROW;Lightweight Men's Double Sculls;LWT Men's Double Sculls Repechages;M;Nautical St - Flat water;197;/en/paris-2024/results/rowing/lightweight-men-s-double-sculls/rep---------;853
29.07.2024 10:42;29.07.2024 10:48;FINISHED;JUD;Women -57 kg;Women -57 kg Elimination Round of 32;W;Champ-de-Mars Arena;169;/en/paris-2024/results/judo/women--57-kg/r32-001100--;854
29.07.2024 10:42;29.07.2024 10:48;FINISHED;JUD;Men -73 kg;Men -73 kg Elimination Round of 32;M;Champ-de-Mars Arena;176;/en/paris-2024/results/judo/men--73-kg/r32-001000--;855
29.07.2024 10:48;29.07.2024 10:54;FINISHED;JUD;Women -57 kg;Women -57 kg Elimination Round of 32;W;Champ-de-Mars Arena;169;/en/paris-2024/results/judo/women--57-kg/r32-001200--;856
